1,-332.0532138,-255.9859524,117.5489065,-12.47141091,101.4071823,-123.8224713,14.76431589,-52.90842907,18.13907776,-114.2621447,-108.0559917,-66.49444251,-147.9763814,-39.14993647,-96.87491443,-57.90903899,18.22932156,-103.6687019,-55.83974798,61.34231137,90.15658946,39.08330446,-67.70696023,-104.5127751,150.853626,-44.42570874,-12.7732609,-81.96461359,151.3534788,246.449945,109.3409223,-3.326642356,-77.22310974,-5.203061042,197.8726047,-187.0738512,231.7727588,-167.2887123,-163.7490088,-56.40811743,-248.7792648,75.31048703,122.6647819,32.55016223,39.29977244,-204.4776456,53.04574573,-54.81277352,-45.31337478,-88.21611988,5.5695116,-0.816840821,-2.419377224,-142.5964896,57.02504709,48.2935311,-5.657471049,86.2431781,-15.89702616,6.949658665,-13.74420348,6.797736338,10.79043734,-11.34462605,16.19840937,32.55619256,-4.568139269,25.76224303,19.92203539,19.80280028,-22.41712842,32.6355815,46.00705803,12.8988221,-38.38671556,-14.78508458,10.06399704,9.376882522,4.778743413,-16.93616364,12.22611307,-60.88088875,8.577010142,10.01893551,-12.09945724,32.56338608,15.19337547,-3.690038885,31.99782139,-13.1063537,-17.5351165,-17.61265211,-16.91315462,-11.90399536,-5.754389813,-20.61635235,0.711630029,-0.328102164,24.64184295,-12.20697408
1,293.8606112,1.86749238,121.96718,-184.6058133,47.10568271,26.05893717,44.17892748,58.62547677,-221.7724448,-91.62784236,-44.50745812,-109.4243042,-60.73783024,37.64889119,45.51942714,104.5147228,54.10934862,367.7714448,-56.83090768,-4.674222068,127.1064942,-91.68134638,-66.49978055,324.8129437,23.99676876,35.62061726,-180.6727868,200.497544,-104.7673359,15.57624685,103.9422076,127.9747213,-165.3881857,-14.28002139,204.4454759,-66.12974278,-47.96797284,-22.13110574,-110.167354,-100.4261808,-12.77408148,-15.33273439,-52.30872013,-34.04475373,-128.7880603,5.676554241,14.2940525,34.9451847,36.04332862,125.6669056,-72.20340995,96.83529504,18.35998057,41.51625348,41.3521459,-18.79818893,-1.266976996,-24.1368173,-79.15942207,22.78885622,34.213834,-68.85638258,-74.69835844,-30.71216099,36.31586015,37.13405785,70.6649575,-5.440640974,21.25097377,-40.88668209,-7.339493667,-36.80231025,-9.348755355,-10.42811267,21.48373806,18.93503861,55.72102698,63.61297539,47.74997236,-8.104790083,-18.68947706,10.02243224,-8.826558401,9.324175313,31.48397116,-32.15480993,-24.67128286,-1.483834665,-24.37418468,10.42980887,-6.131236561,-37.28444327,-56.69320244,19.88724307,-0.46089556,5.819468073,-11.69466886,-4.487042281,-15.63010354,37.8394909
1,297.8398918,49.80476929,176.6367134,74.13010949,-0.327097736,-169.6616132,14.36614,-124.7928441,-10.11510736,70.75310798,4.392412239,-17.41219146,-53.60660489,-101.3256965,-25.81775311,-47.32240005,-31.43419507,1.591129836,9.48302832,9.596766872,-52.4654609,45.05178767,77.34534786,106.4051677,-128.753098,-26.82284378,1.142981476,-121.0236075,-13.47431405,-59.76491378,48.08229467,-152.7165271,94.98109538,-26.72867584,100.6860307,-87.50247877,-65.32179631,56.95531096,-63.67591577,-41.52856417,44.46480677,-1.453391184,66.82484811,-62.78517203,-193.163423,-12.56053973,-28.66564758,10.91768034,92.95883379,18.74232206,57.04096436,14.55551642,50.6386226,-14.90559191,89.78676755,-102.5271105,139.9736806,-64.5964204,-115.9470455,176.0673478,-225.3313999,258.9998031,-84.00734378,42.48045699,129.5553522,-119.1106996,-27.9544813,-99.1017137,60.21095215,28.56939362,96.38409783,86.88146336,75.30923416,-89.62679791,45.41058287,-67.75215686,-93.59560759,-52.3065,-75.88032944,9.08068605,119.4537879,-75.5407754,-8.604372562,28.94861559,-31.17676381,5.731616178,-7.468844059,-87.11983652,-26.78335597,-53.93033039,13.55871265,-11.57013781,7.224900845,-1.773600999,-3.575167183,30.45356879,-17.05002586,24.09571869,10.39563771,-33.18731239
1,-315.6743658,10.12473998,11.39405398,127.7812764,202.4034526,-62.14712194,34.20294302,52.34271151,-45.13882205,-61.47356789,56.95501422,-90.13051539,-108.1116481,-20.78968823,-11.250388,-84.01544119,-88.1537775,-170.8913234,26.74750673,87.14629568,50.15552226,79.82772529,15.66004174,-14.34594565,-35.68186596,-102.7023576,-177.6420332,29.63885623,-42.64503733,-14.26551081,-93.74559545,-70.26520272,81.18218061,-31.10552133,44.00788967,-85.55260751,-38.73981733,77.27421828,92.48837104,49.79623078,-152.3114518,-176.948196,-28.69098934,-25.13196763,-177.5816205,37.70443312,38.83391213,51.17247082,-39.77325528,86.01936612,-182.3641009,16.47004708,-83.11709995,14.81924218,-83.03135821,0.444201571,15.11922202,-179.648351,63.133024,38.68569316,-94.51014728,-150.3541299,80.43666407,-9.590487918,-70.77016987,-55.67787279,-81.42311933,105.6944063,-119.8804818,-17.24794732,135.9603403,-127.8286505,-2.508892469,43.9838186,-140.3220961,-6.065621297,12.62155664,-81.13926523,175.3695553,-9.237933783,38.48661811,62.01356043,-0.814717653,116.6741779,-35.90272339,-5.596883708,43.42551486,23.36613747,-15.46134034,-4.835853909,-46.47741268,-36.18362781,-9.354998586,14.47896567,33.97981272,17.21246772,-18.87218143,28.91572852,45.87091721,-37.77701414
1,303.5473536,-61.23873345,-191.9717615,54.9538813,95.21502138,228.951784,-13.5852726,175.6425696,121.7937615,78.25739594,179.8422032,229.0440179,24.50225116,-117.293994,-16.41195346,-95.18108583,-137.7301278,-95.3070619,-5.623561115,-193.0556854,-128.1833956,-136.2312586,-18.03721072,39.24326834,-111.1100486,-215.6301816,-41.14227116,-30.22268176,78.5636123,234.6045538,69.95324898,52.6785329,-180.1260195,-30.19099086,102.2383994,57.61428922,-111.1086633,-39.44390184,99.56179096,-78.93924392,-21.19635629,-107.7090984,88.11954189,-66.33979642,-107.6771731,-70.06224111,49.75526855,-43.61931407,-32.54261898,-17.99807659,47.35185831,-25.93794386,-117.3561235,99.94871096,68.95045099,-75.47496472,-4.16814901,-94.89945082,-47.28310983,-46.23049144,148.8039458,72.09727422,-62.70559604,-141.5975404,-2.632608879,-23.30090355,37.1493243,1.280688121,77.65609622,60.15975194,-10.59354557,2.396643335,3.329325845,95.05997878,41.4338524,22.91150763,-13.98894428,-7.569875307,-5.730553064,7.781704676,20.4123877,11.41813716,4.635604818,-7.48733074,17.10724524,10.17148318,38.29517046,-31.85897588,-3.810669901,28.49539764,26.00474104,7.689824397,-24.36185983,-14.05118533,-6.31663357,5.323124685,-2.570383772,-19.30431049,-6.24425941,-26.0039115
1,-312.142108,174.4092909,0.92993514,-40.41730909,-144.0167989,43.82538959,22.46819009,56.77892919,-12.45482739,80.68812276,10.23826197,98.17850862,65.76184866,-17.67730285,-135.0772215,-77.99615673,-64.05563357,63.966654,-46.11706649,-79.62638516,-70.44286608,-122.2408298,-64.5904546,6.712892541,-33.42772108,71.10283705,134.7473021,-190.3009027,-15.35077199,-122.9460603,2.765766463,-46.86922497,24.55588765,-59.53060805,-80.19176131,-215.0892734,10.81394262,-63.31181127,-91.08827668,-276.1169603,-162.7676006,27.86381184,31.93481336,20.71122724,-31.27700238,2.013876639,17.50625519,94.89920823,-56.23031925,291.7664848,19.18873454,67.41555959,-69.74063413,62.33437104,-90.04634722,-37.59446782,-201.8985487,47.34106388,203.2876207,-1.4327193,-15.76192899,11.29935322,34.99926785,-44.70096715,-86.19901339,-40.52581457,-25.53888718,-160.8886061,-96.73798261,7.348681043,-29.69036944,68.92891607,-30.59198143,-67.94950204,-24.15193909,11.22627471,28.66688585,11.05683917,19.57552007,-10.85484382,-46.22170874,-15.11665068,3.575949334,31.78901374,15.71433653,-11.93686069,-25.19412307,-26.20100794,-20.06907595,6.254101246,-13.12417987,-27.29381914,10.51066556,-10.55051441,-7.647571429,1.269774167,13.45380424,-9.869034606,-22.14386936,-4.639169041
1,-373.2532696,-224.0694507,27.36479174,-55.96627321,-81.99788649,38.40698286,-97.01058314,-132.1188216,-40.25340584,56.39779584,3.372582227,62.32200517,-36.76499962,4.526378008,-44.54278774,-9.634911022,-2.647056555,19.30239803,-3.394745061,-17.57082886,-69.54271165,22.56483751,-14.31162758,-8.943967722,-67.35058264,18.94996098,114.2165473,2.153012464,37.84076423,-39.75902113,-21.13123281,-4.287649356,66.93617537,-1.443221386,25.56971202,79.59025961,-50.77163349,8.40999171,-14.45484715,-63.53032189,40.35491347,-17.78719218,33.4858445,20.37220897,-13.88196558,35.77440135,-67.50958787,-27.61065103,-42.40687724,-6.37289843,-148.7872123,-39.36735375,3.74772482,-9.261384928,63.19121318,-6.817698912,47.51590525,-7.631827855,-67.07784902,-90.86737969,2.078987567,4.142225734,-89.53038313,-15.44349386,20.9976062,65.27855608,19.12580856,-56.70750495,-47.62211758,-6.139075795,86.3561475,-117.7636729,36.03836592,38.19640928,-176.7834479,-97.87896738,149.7761052,-1.188547954,-11.3277327,53.4091046,-62.72038682,-143.5390639,148.4774201,-24.47073109,122.8375607,-46.9949049,2.939074589,63.3014967,310.4458968,-56.76339847,4.010065564,-177.5398921,-53.18655388,-56.60825961,-36.92475299,174.0605681,-77.4215523,-24.17123732,-166.6934443,4.862906924
1,-287.584714,-62.2288962,-29.31455323,18.84706527,-44.77630283,119.2978862,-141.8062234,153.6781818,-154.1078195,18.10880005,-5.272445125,-6.266409898,-115.12117,95.24604285,42.58321935,91.58625759,131.4692299,-56.4228345,-59.73135662,-80.16851763,-4.200107974,34.28135486,-92.10456201,61.29588264,104.0404739,-242.7139783,100.7150485,-90.38751989,11.13219091,99.17573614,-189.0808473,-7.988521574,281.8567043,155.1898173,171.3220313,-100.9115238,-233.4469566,54.57000277,-44.87348882,-52.31429888,-8.167074983,104.1466022,-62.29782407,9.570085708,84.10397067,95.86795835,-108.7351334,-88.32177775,80.95779392,-55.94527005,84.14571789,75.36268193,76.06168539,-58.38278202,-29.16020518,-34.65748808,-75.02538724,-85.30891509,7.828046136,129.9493765,88.85212979,-93.39573,54.43628036,63.21378838,-17.26448865,56.46394494,48.02458928,-75.42038982,80.2999109,100.7039902,0.076344441,4.765483446,-4.156211034,5.948129036,45.38144185,29.6265554,22.01556747,-27.80883021,-24.61566254,-36.57853778,38.91037014,64.96240278,-15.41851717,25.50882769,34.7681312,-5.709693214,-18.89738351,-8.609441095,9.47272879,-13.95946008,-61.90507988,13.31105431,9.97757667,-34.30413338,-19.48720661,-6.533160066,-10.04298726,15.82087991,10.58245182,-14.51526335
1,-228.321031,203.0969434,-138.1332529,27.51062893,32.04161586,69.61864619,-140.7212877,205.2757925,-99.34352359,-68.78914406,27.44208755,-16.91469013,-149.7425117,3.823730545,-15.30207374,-12.63672439,-2.733153316,-70.57614297,-3.522305956,37.53368286,-58.73390209,-15.17138306,52.46366045,-15.32355679,58.32077054,-43.49528183,-58.86357407,6.427186064,-7.093000447,-5.075605185,-70.42143353,29.64852848,110.0105717,-24.53482746,5.23870655,4.243648015,-33.0396973,16.62493593,89.2597863,28.38046093,-104.4504535,-61.6806612,-58.78266968,-14.76074312,-47.02511999,2.609679066,57.68285187,34.04991763,4.152358881,29.60782515,-144.6753826,-99.9378308,52.78611754,-53.96899057,2.776460244,63.11284388,15.04930627,21.74043807,-81.55756033,-84.82844268,-28.53254648,47.52962742,-8.467774501,-51.17337226,-6.779580841,71.87085583,-28.24267189,65.00088445,-40.69860016,-161.8875906,-34.58356295,262.7292812,67.32998849,-169.7804218,61.02266773,-89.81819584,-37.53511687,286.0344655,-57.05853072,64.81098604,-60.00028913,-72.56814927,-44.77656399,-239.6662777,73.7823443,67.0605191,-61.59478906,-43.60817892,-18.25617742,-11.81021263,29.44139056,-45.25348049,29.86803617,-28.67141337,21.06272534,33.2405904,-15.04390449,-29.64198102,33.80890947,-31.88005804
1,-361.1787714,-194.8850985,-4.9640205,48.99880051,178.8220857,-74.23057391,3.129881269,-8.675985919,40.83698421,-41.629511,13.38453281,46.65201698,-11.52045909,-5.592012242,-99.33534209,-23.00634034,23.74265387,-17.70579904,-73.45987449,49.78079745,30.39870787,64.25634834,-118.8251639,-21.81473175,74.81039646,-20.84072981,-100.8860621,86.30720463,-44.57826353,-79.02079113,33.98423565,-44.51760471,-75.31934271,20.57455729,-23.91480016,95.81570302,-43.9720642,-87.90230812,97.51355543,33.2132134,-48.08046033,-90.45592094,-16.72828297,-12.58026679,57.66587886,-1.955733201,-12.34627034,29.20022942,73.71888205,-11.42129034,-24.07270201,31.24103321,11.77191689,23.39690053,26.14408926,-109.4372671,62.01994169,-31.48999572,29.58366716,-65.80444793,-20.17829107,61.66113933,60.0511718,65.28205386,55.95073103,-6.809234171,59.63058277,-276.1442052,-52.89008432,68.20906524,-177.235891,-77.66598982,-197.4137296,-125.4604866,110.4691687,-105.9437988,-152.0602968,-81.02076125,69.38273191,-159.0827819,-137.4989171,51.0307238,-70.77416286,-61.46126722,65.76089979,37.02866553,-90.73908817,-106.7960008,147.4578555,56.01183526,-36.94709052,-5.754701164,43.48758297,-54.24150111,78.947748,11.59439137,-16.98539606,27.45619475,35.92898686,-35.54486377
